Timestamp,Power Consumption,Hour,Minute,DayOfWeek,Month,DayOfYear,WeekOfYear,Year,BlockNo
2020-06-29 13:45:00,174125631.7,13,45,0,6,181,27,2020,56
2020-06-29 14:00:00,176350717.1,14,0,0,6,181,27,2020,57
2020-06-29 14:15:00,174287878.6,14,15,0,6,181,27,2020,58
2020-06-29 14:30:00,176783273.7,14,30,0,6,181,27,2020,59
2020-06-29 14:45:00,169643564.3,14,45,0,6,181,27,2020,60
2020-06-29 15:00:00,150979440.7,15,0,0,6,181,27,2020,61
2020-06-29 15:15:00,196013541.5,15,15,0,6,181,27,2020,62
2020-06-29 15:30:00,182922619.9,15,30,0,6,181,27,2020,63
2020-06-29 15:45:00,177913532.3,15,45,0,6,181,27,2020,64
2020-06-29 16:00:00,179450901.7,16,0,0,6,181,27,2020,65
2020-06-29 16:15:00,188339562.8,16,15,0,6,181,27,2020,66
2020-06-29 16:30:00,184585437.6,16,30,0,6,181,27,2020,67
2020-06-29 16:45:00,190049864.9,16,45,0,6,181,27,2020,68
2020-06-29 17:00:00,194391898.2,17,0,0,6,181,27,2020,69
2020-06-29 17:15:00,191360464.2,17,15,0,6,181,27,2020,70
2020-06-29 17:30:00,184628820.3,17,30,0,6,181,27,2020,71
2020-06-29 17:45:00,197281513.4,17,45,0,6,181,27,2020,72
2020-06-29 18:00:00,187338999.5,18,0,0,6,181,27,2020,73
2020-06-29 18:15:00,178276587.4,18,15,0,6,181,27,2020,74
2020-06-29 18:30:00,210763517.2,18,30,0,6,181,27,2020,75
2020-06-29 18:45:00,160342034.9,18,45,0,6,181,27,2020,76
2020-06-29 19:00:00,188542617.0,19,0,0,6,181,27,2020,77
2020-06-29 19:15:00,185392585.9,19,15,0,6,181,27,2020,78
2020-06-29 19:30:00,163226508.5,19,30,0,6,181,27,2020,79
2020-06-29 19:45:00,176023250.3,19,45,0,6,181,27,2020,80
2020-06-29 20:00:00,182143692.2,20,0,0,6,181,27,2020,81
2020-06-29 20:15:00,168683278.6,20,15,0,6,181,27,2020,82
2020-06-29 20:30:00,194471972.6,20,30,0,6,181,27,2020,83
2020-06-29 20:45:00,176168445.4,20,45,0,6,181,27,2020,84
2020-06-29 21:00:00,156948810.1,21,0,0,6,181,27,2020,85
2020-06-29 21:15:00,202762871.7,21,15,0,6,181,27,2020,86
2020-06-29 21:30:00,158220437.8,21,30,0,6,181,27,2020,87
2020-06-29 21:45:00,164670316.2,21,45,0,6,181,27,2020,88
2020-06-29 22:00:00,163071580.5,22,0,0,6,181,27,2020,89
2020-06-29 22:15:00,173012488.4,22,15,0,6,181,27,2020,90
2020-06-29 22:30:00,155962823.1,22,30,0,6,181,27,2020,91
2020-06-29 22:45:00,153963727.2,22,45,0,6,181,27,2020,92
2020-06-29 23:00:00,155010131.9,23,0,0,6,181,27,2020,93
2020-06-29 23:15:00,153080295.3,23,15,0,6,181,27,2020,94
2020-06-29 23:30:00,163330475.6,23,30,0,6,181,27,2020,95
2020-06-29 23:45:00,161692122.3,23,45,0,6,181,27,2020,96
2020-06-20 00:00:00,252264308.3,0,0,5,6,172,25,2020,1
2020-06-20 00:15:00,236205312.8,0,15,5,6,172,25,2020,2
2020-06-20 00:30:00,241994224.4,0,30,5,6,172,25,2020,3
2020-06-20 00:45:00,219762093.0,0,45,5,6,172,25,2020,4
2020-06-20 01:00:00,225566815.0,1,0,5,6,172,25,2020,5
2020-06-20 01:15:00,232192068.8,1,15,5,6,172,25,2020,6
2020-06-20 01:30:00,218339274.2,1,30,5,6,172,25,2020,7
2020-06-20 01:45:00,212756796.0,1,45,5,6,172,25,2020,8
2020-06-20 02:00:00,217352143.8,2,0,5,6,172,25,2020,9
2020-06-20 02:15:00,207593346.7,2,15,5,6,172,25,2020,10
2020-06-20 02:30:00,212591787.0,2,30,5,6,172,25,2020,11
2020-06-20 02:45:00,213739491.2,2,45,5,6,172,25,2020,12
2020-06-20 03:00:00,215401638.4,3,0,5,6,172,25,2020,13
2020-06-20 03:15:00,211772218.3,3,15,5,6,172,25,2020,14
2020-06-20 03:30:00,216712350.2,3,30,5,6,172,25,2020,15
2020-06-20 03:45:00,221199236.2,3,45,5,6,172,25,2020,16
2020-06-20 04:00:00,222078622.2,4,0,5,6,172,25,2020,17
2020-06-20 04:15:00,223857768.7,4,15,5,6,172,25,2020,18
2020-06-20 04:30:00,236304846.7,4,30,5,6,172,25,2020,19
2020-06-20 04:45:00,242619012.5,4,45,5,6,172,25,2020,20
2020-06-20 05:00:00,251854556.0,5,0,5,6,172,25,2020,21
2020-06-20 05:15:00,253994165.2,5,15,5,6,172,25,2020,22
2020-06-20 05:30:00,260288140.5,5,30,5,6,172,25,2020,23
2020-06-20 05:45:00,259670580.8,5,45,5,6,172,25,2020,24
2020-06-20 06:00:00,263672512.0,6,0,5,6,172,25,2020,25
2020-06-20 06:15:00,266516207.6,6,15,5,6,172,25,2020,26
2020-06-20 06:30:00,275825864.9,6,30,5,6,172,25,2020,27
2020-06-20 06:45:00,277096966.2,6,45,5,6,172,25,2020,28
2020-06-20 07:00:00,282496566.4,7,0,5,6,172,25,2020,29
2020-06-20 07:15:00,284484589.6,7,15,5,6,172,25,2020,30
2020-06-20 07:30:00,283070542.0,7,30,5,6,172,25,2020,31
2020-06-20 07:45:00,294681070.6,7,45,5,6,172,25,2020,32
2020-06-20 08:00:00,296366959.1,8,0,5,6,172,25,2020,33
2020-06-20 08:15:00,295150278.0,8,15,5,6,172,25,2020,34
2020-06-20 08:30:00,297923214.4,8,30,5,6,172,25,2020,35
2020-06-20 08:45:00,305660025.5,8,45,5,6,172,25,2020,36
2020-06-20 09:00:00,309158704.0,9,0,5,6,172,25,2020,37
2020-06-20 09:15:00,299312093.6,9,15,5,6,172,25,2020,38
2020-06-20 09:30:00,292404662.0,9,30,5,6,172,25,2020,39
2020-06-20 09:45:00,305281701.6,9,45,5,6,172,25,2020,40
2020-06-20 10:00:00,305022745.4,10,0,5,6,172,25,2020,41
2020-06-20 10:15:00,310492081.3,10,15,5,6,172,25,2020,42
2020-06-20 10:30:00,296154390.0,10,30,5,6,172,25,2020,43
2020-06-20 10:45:00,287072653.1,10,45,5,6,172,25,2020,44
2020-06-20 11:00:00,294697679.5,11,0,5,6,172,25,2020,45
2020-06-20 11:15:00,282120702.7,11,15,5,6,172,25,2020,46
2020-06-20 11:30:00,283618408.5,11,30,5,6,172,25,2020,47
2020-06-20 11:45:00,269747156.4,11,45,5,6,172,25,2020,48
2020-06-20 12:00:00,289594010.2,12,0,5,6,172,25,2020,49
2020-06-20 12:15:00,294105604.3,12,15,5,6,172,25,2020,50
2020-06-20 12:30:00,312936974.9,12,30,5,6,172,25,2020,51
2020-06-20 12:45:00,302795758.2,12,45,5,6,172,25,2020,52
2020-06-20 13:00:00,308073847.0,13,0,5,6,172,25,2020,53
2020-06-20 13:15:00,302282755.4,13,15,5,6,172,25,2020,54
2020-06-20 13:30:00,306631814.5,13,30,5,6,172,25,2020,55
2020-06-20 13:45:00,303602945.8,13,45,5,6,172,25,2020,56
2020-06-20 14:00:00,306050698.5,14,0,5,6,172,25,2020,57
2020-06-20 14:15:00,292193687.6,14,15,5,6,172,25,2020,58
2020-06-20 14:30:00,299376277.5,14,30,5,6,172,25,2020,59
2020-06-20 14:45:00,299554675.6,14,45,5,6,172,25,2020,60
2020-06-20 15:00:00,276335963.6,15,0,5,6,172,25,2020,61
2020-06-20 15:15:00,312993160.1,15,15,5,6,172,25,2020,62
2020-06-20 15:30:00,302575730.8,15,30,5,6,172,25,2020,63
2020-06-20 15:45:00,316783645.9,15,45,5,6,172,25,2020,64
2020-06-20 16:00:00,312134560.3,16,0,5,6,172,25,2020,65
2020-06-20 16:15:00,327604008.1,16,15,5,6,172,25,2020,66
2020-06-20 16:30:00,326698877.8,16,30,5,6,172,25,2020,67
2020-06-20 16:45:00,338132026.0,16,45,5,6,172,25,2020,68
2020-06-20 17:00:00,336046306.1,17,0,5,6,172,25,2020,69
2020-06-20 17:15:00,335367803.0,17,15,5,6,172,25,2020,70
2020-06-20 17:30:00,328747685.6,17,30,5,6,172,25,2020,71
2020-06-20 17:45:00,344815250.8,17,45,5,6,172,25,2020,72
2020-06-20 18:00:00,357740603.7,18,0,5,6,172,25,2020,73
2020-06-20 18:15:00,341532788.0,18,15,5,6,172,25,2020,74
2020-06-20 18:30:00,349135714.5,18,30,5,6,172,25,2020,75
2020-06-20 18:45:00,341499699.3,18,45,5,6,172,25,2020,76
2020-06-20 19:00:00,325442760.1,19,0,5,6,172,25,2020,77
2020-06-20 19:15:00,334072214.3,19,15,5,6,172,25,2020,78
2020-06-20 19:30:00,324446436.1,19,30,5,6,172,25,2020,79
2020-06-20 19:45:00,328275779.1,19,45,5,6,172,25,2020,80
2020-06-20 20:00:00,331004881.1,20,0,5,6,172,25,2020,81
2020-06-20 20:15:00,318336656.6,20,15,5,6,172,25,2020,82
2020-06-20 20:30:00,326666206.2,20,30,5,6,172,25,2020,83
2020-06-20 20:45:00,324410372.8,20,45,5,6,172,25,2020,84
2020-06-20 21:00:00,320124786.3,21,0,5,6,172,25,2020,85
2020-06-20 21:15:00,309091209.0,21,15,5,6,172,25,2020,86
2020-06-20 21:30:00,306109582.1,21,30,5,6,172,25,2020,87
2020-06-20 21:45:00,302764169.8,21,45,5,6,172,25,2020,88
2020-06-20 22:00:00,313009301.1,22,0,5,6,172,25,2020,89
2020-06-20 22:15:00,310044063.4,22,15,5,6,172,25,2020,90
2020-06-20 22:30:00,296753294.4,22,30,5,6,172,25,2020,91
2020-06-20 22:45:00,305153037.6,22,45,5,6,172,25,2020,92
2020-06-20 23:00:00,292712505.8,23,0,5,6,172,25,2020,93
2020-06-20 23:15:00,268049492.4,23,15,5,6,172,25,2020,94
2020-06-20 23:30:00,282976823.4,23,30,5,6,172,25,2020,95
2020-06-20 23:45:00,285231248.3,23,45,5,6,172,25,2020,96
2020-06-30 00:00:00,167673108.9,0,0,1,6,182,27,2020,1
2020-06-30 00:15:00,142757938.6,0,15,1,6,182,27,2020,2
2020-06-30 00:30:00,165128863.3,0,30,1,6,182,27,2020,3
2020-06-30 00:45:00,161760962.8,0,45,1,6,182,27,2020,4
2020-06-30 01:00:00,157009133.7,1,0,1,6,182,27,2020,5
2020-06-30 01:15:00,164772756.9,1,15,1,6,182,27,2020,6
2020-06-30 01:30:00,151955324.4,1,30,1,6,182,27,2020,7
2020-06-30 01:45:00,137754263.6,1,45,1,6,182,27,2020,8
2020-06-30 02:00:00,149849974.6,2,0,1,6,182,27,2020,9
2020-06-30 02:15:00,162349456.0,2,15,1,6,182,27,2020,10
2020-06-30 02:30:00,125385095.8,2,30,1,6,182,27,2020,11
2020-06-30 02:45:00,149263659.4,2,45,1,6,182,27,2020,12
2020-06-30 03:00:00,163228298.5,3,0,1,6,182,27,2020,13
2020-06-30 03:15:00,167017660.7,3,15,1,6,182,27,2020,14
2020-06-30 03:30:00,160583872.7,3,30,1,6,182,27,2020,15
2020-06-30 03:45:00,150803001.9,3,45,1,6,182,27,2020,16
2020-06-30 04:00:00,142323539.5,4,0,1,6,182,27,2020,17
2020-06-30 04:15:00,151571636.5,4,15,1,6,182,27,2020,18
2020-06-30 04:30:00,159019758.8,4,30,1,6,182,27,2020,19
2020-06-30 04:45:00,145074388.5,4,45,1,6,182,27,2020,20
2020-06-30 05:00:00,160352792.9,5,0,1,6,182,27,2020,21
2020-06-30 05:15:00,169004895.1,5,15,1,6,182,27,2020,22
2020-06-30 05:30:00,151011569.6,5,30,1,6,182,27,2020,23
2020-06-30 05:45:00,184772162.7,5,45,1,6,182,27,2020,24
2020-06-30 06:00:00,159946968.7,6,0,1,6,182,27,2020,25
2020-06-30 06:15:00,157925557.0,6,15,1,6,182,27,2020,26
2020-06-30 06:30:00,173537453.0,6,30,1,6,182,27,2020,27
2020-06-30 06:45:00,182609297.0,6,45,1,6,182,27,2020,28
2020-06-30 07:00:00,177307839.9,7,0,1,6,182,27,2020,29
2020-06-30 07:15:00,180482507.7,7,15,1,6,182,27,2020,30
2020-06-30 07:30:00,169212312.8,7,30,1,6,182,27,2020,31
2020-06-30 07:45:00,186219479.5,7,45,1,6,182,27,2020,32
2020-06-30 08:00:00,161181956.0,8,0,1,6,182,27,2020,33
2020-06-30 08:15:00,175020041.5,8,15,1,6,182,27,2020,34
2020-06-30 08:30:00,156869128.1,8,30,1,6,182,27,2020,35
2020-06-30 08:45:00,179370164.7,8,45,1,6,182,27,2020,36
2020-06-30 09:00:00,185710327.6,9,0,1,6,182,27,2020,37
2020-06-30 09:15:00,169491545.5,9,15,1,6,182,27,2020,38
2020-06-30 09:30:00,178151530.4,9,30,1,6,182,27,2020,39
2020-06-30 09:45:00,179246856.5,9,45,1,6,182,27,2020,40
2020-06-30 10:00:00,171956878.1,10,0,1,6,182,27,2020,41
2020-06-30 10:15:00,184272089.9,10,15,1,6,182,27,2020,42
2020-06-30 10:30:00,175586146.2,10,30,1,6,182,27,2020,43
2020-06-30 10:45:00,143692350.7,10,45,1,6,182,27,2020,44
2020-06-30 11:00:00,146934842.7,11,0,1,6,182,27,2020,45
2020-06-30 11:15:00,143907285.6,11,15,1,6,182,27,2020,46
2020-06-30 11:30:00,176335881.2,11,30,1,6,182,27,2020,47
2020-06-30 11:45:00,167971094.5,11,45,1,6,182,27,2020,48
2020-06-30 12:00:00,165394644.4,12,0,1,6,182,27,2020,49
2020-06-30 12:15:00,170266163.9,12,15,1,6,182,27,2020,50
2020-06-30 12:30:00,185550125.1,12,30,1,6,182,27,2020,51
2020-06-30 12:45:00,195345173.4,12,45,1,6,182,27,2020,52
2020-06-30 13:00:00,191303393.8,13,0,1,6,182,27,2020,53
2020-06-30 13:15:00,190547511.8,13,15,1,6,182,27,2020,54
2020-06-30 13:30:00,176857895.6,13,30,1,6,182,27,2020,55
2020-06-30 13:45:00,174125631.7,13,45,1,6,182,27,2020,56
2020-06-30 14:00:00,176350717.1,14,0,1,6,182,27,2020,57
2020-06-30 14:15:00,174287878.6,14,15,1,6,182,27,2020,58
2020-06-30 14:30:00,176783273.7,14,30,1,6,182,27,2020,59
2020-06-30 14:45:00,169643564.3,14,45,1,6,182,27,2020,60
2020-06-30 15:00:00,150979440.7,15,0,1,6,182,27,2020,61
2020-06-30 15:15:00,196013541.5,15,15,1,6,182,27,2020,62
2020-06-30 15:30:00,182922619.9,15,30,1,6,182,27,2020,63
2020-06-30 15:45:00,177913532.3,15,45,1,6,182,27,2020,64
2020-06-30 16:00:00,179450901.7,16,0,1,6,182,27,2020,65
2020-06-30 16:15:00,188339562.8,16,15,1,6,182,27,2020,66
2020-06-30 16:30:00,184585437.6,16,30,1,6,182,27,2020,67
2020-06-30 16:45:00,190049864.9,16,45,1,6,182,27,2020,68
2020-06-30 17:00:00,194391898.2,17,0,1,6,182,27,2020,69
2020-06-30 17:15:00,191360464.2,17,15,1,6,182,27,2020,70
2020-06-30 17:30:00,184628820.3,17,30,1,6,182,27,2020,71
2020-06-30 17:45:00,197281513.4,17,45,1,6,182,27,2020,72
2020-06-30 18:00:00,187338999.5,18,0,1,6,182,27,2020,73
2020-06-30 18:15:00,178276587.4,18,15,1,6,182,27,2020,74
2020-06-30 18:30:00,210763517.2,18,30,1,6,182,27,2020,75
2020-06-30 18:45:00,160342034.9,18,45,1,6,182,27,2020,76
2020-06-30 19:00:00,188542617.0,19,0,1,6,182,27,2020,77
2020-06-30 19:15:00,185392585.9,19,15,1,6,182,27,2020,78
2020-06-30 19:30:00,163226508.5,19,30,1,6,182,27,2020,79
2020-06-30 19:45:00,176023250.3,19,45,1,6,182,27,2020,80
2020-06-30 20:00:00,182143692.2,20,0,1,6,182,27,2020,81
2020-06-30 20:15:00,168683278.6,20,15,1,6,182,27,2020,82
2020-06-30 20:30:00,194471972.6,20,30,1,6,182,27,2020,83
2020-06-30 20:45:00,176168445.4,20,45,1,6,182,27,2020,84
2020-06-30 21:00:00,156948810.1,21,0,1,6,182,27,2020,85
2020-06-30 21:15:00,202762871.7,21,15,1,6,182,27,2020,86
2020-06-30 21:30:00,158220437.8,21,30,1,6,182,27,2020,87
2020-06-30 21:45:00,164670316.2,21,45,1,6,182,27,2020,88
2020-06-30 22:00:00,163071580.5,22,0,1,6,182,27,2020,89
2020-06-30 22:15:00,173012488.4,22,15,1,6,182,27,2020,90
2020-06-30 22:30:00,155962823.1,22,30,1,6,182,27,2020,91
2020-06-30 22:45:00,153963727.2,22,45,1,6,182,27,2020,92
2020-06-30 23:00:00,155010131.9,23,0,1,6,182,27,2020,93
2020-06-30 23:15:00,153080295.3,23,15,1,6,182,27,2020,94
2020-06-30 23:30:00,163330475.6,23,30,1,6,182,27,2020,95
2020-06-30 23:45:00,161692122.3,23,45,1,6,182,27,2020,96
2020-07-01 00:00:00,120089317.6,0,0,2,7,183,27,2020,1
2020-07-01 00:15:00,112490472.3,0,15,2,7,183,27,2020,2
2020-07-01 00:30:00,123400347.1,0,30,2,7,183,27,2020,3
2020-07-01 00:45:00,125131747.0,0,45,2,7,183,27,2020,4
2020-07-01 01:00:00,142449317.7,1,0,2,7,183,27,2020,5
2020-07-01 01:15:00,132492456.0,1,15,2,7,183,27,2020,6
2020-07-01 01:30:00,119714659.9,1,30,2,7,183,27,2020,7
2020-07-01 01:45:00,108437193.4,1,45,2,7,183,27,2020,8
2020-07-01 02:00:00,107319783.7,2,0,2,7,183,27,2020,9
2020-07-01 02:15:00,121561655.7,2,15,2,7,183,27,2020,10
2020-07-01 02:30:00,108850045.4,2,30,2,7,183,27,2020,11
2020-07-01 02:45:00,112351416.6,2,45,2,7,183,27,2020,12
2020-07-01 03:00:00,120002649.7,3,0,2,7,183,27,2020,13
2020-07-01 03:15:00,117454259.8,3,15,2,7,183,27,2020,14
2020-07-01 03:30:00,124213930.3,3,30,2,7,183,27,2020,15
2020-07-01 03:45:00,107636404.2,3,45,2,7,183,27,2020,16
2020-07-01 04:00:00,111291002.1,4,0,2,7,183,27,2020,17
2020-07-01 04:15:00,109200334.1,4,15,2,7,183,27,2020,18
2020-07-01 04:30:00,115925916.2,4,30,2,7,183,27,2020,19
2020-07-01 04:45:00,119256357.5,4,45,2,7,183,27,2020,20
2020-07-01 05:00:00,122023198.9,5,0,2,7,183,27,2020,21
2020-07-01 05:15:00,126797124.0,5,15,2,7,183,27,2020,22
2020-07-01 05:30:00,117680176.4,5,30,2,7,183,27,2020,23
2020-07-01 05:45:00,139006644.4,5,45,2,7,183,27,2020,24
2020-07-01 06:00:00,111210701.0,6,0,2,7,183,27,2020,25
2020-07-01 06:15:00,116536214.5,6,15,2,7,183,27,2020,26
2020-07-01 06:30:00,129484626.4,6,30,2,7,183,27,2020,27
2020-07-01 06:45:00,119056045.3,6,45,2,7,183,27,2020,28
2020-07-01 07:00:00,133725605.0,7,0,2,7,183,27,2020,29
2020-07-01 07:15:00,138816482.3,7,15,2,7,183,27,2020,30
2020-07-01 07:30:00,125865915.5,7,30,2,7,183,27,2020,31
2020-07-01 07:45:00,131249233.4,7,45,2,7,183,27,2020,32
2020-07-01 08:00:00,122200923.3,8,0,2,7,183,27,2020,33
2020-07-01 08:15:00,125699915.4,8,15,2,7,183,27,2020,34
2020-07-01 08:30:00,113634350.4,8,30,2,7,183,27,2020,35
2020-07-01 08:45:00,120912289.5,8,45,2,7,183,27,2020,36
2020-07-01 09:00:00,132657029.0,9,0,2,7,183,27,2020,37
2020-07-01 09:15:00,118090220.6,9,15,2,7,183,27,2020,38
2020-07-01 09:30:00,116891504.7,9,30,2,7,183,27,2020,39
2020-07-01 09:45:00,110362833.9,9,45,2,7,183,27,2020,40
2020-07-01 10:00:00,120982289.9,10,0,2,7,183,27,2020,41
2020-07-01 10:15:00,144015926.5,10,15,2,7,183,27,2020,42
2020-07-01 10:30:00,106940444.7,10,30,2,7,183,27,2020,43
2020-07-01 10:45:00,116090114.9,10,45,2,7,183,27,2020,44
2020-07-01 11:00:00,99242536.6,11,0,2,7,183,27,2020,45
2020-07-01 11:15:00,105384315.8,11,15,2,7,183,27,2020,46
2020-07-01 11:30:00,102840301.9,11,30,2,7,183,27,2020,47
2020-07-01 11:45:00,116327965.3,11,45,2,7,183,27,2020,48
2020-07-01 12:00:00,125153700.2,12,0,2,7,183,27,2020,49
2020-07-01 12:15:00,114978349.4,12,15,2,7,183,27,2020,50
2020-07-01 12:30:00,116249877.7,12,30,2,7,183,27,2020,51
2020-07-01 12:45:00,137556182.7,12,45,2,7,183,27,2020,52
2020-07-01 13:00:00,138491834.9,13,0,2,7,183,27,2020,53
2020-07-01 13:15:00,143761039.7,13,15,2,7,183,27,2020,54
2020-07-01 13:30:00,127126569.1,13,30,2,7,183,27,2020,55
2020-07-01 13:45:00,124884402.4,13,45,2,7,183,27,2020,56
2020-07-01 14:00:00,131847908.3,14,0,2,7,183,27,2020,57
2020-07-01 14:15:00,124799462.6,14,15,2,7,183,27,2020,58
2020-07-01 14:30:00,131001687.4,14,30,2,7,183,27,2020,59
2020-07-01 14:45:00,126246829.7,14,45,2,7,183,27,2020,60
2020-07-01 15:00:00,115138352.0,15,0,2,7,183,27,2020,61
2020-07-01 15:15:00,147483610.5,15,15,2,7,183,27,2020,62
2020-07-01 15:30:00,137891970.3,15,30,2,7,183,27,2020,63
2020-07-01 15:45:00,141716076.0,15,45,2,7,183,27,2020,64
2020-07-01 16:00:00,148226776.3,16,0,2,7,183,27,2020,65
2020-07-01 16:15:00,146738870.4,16,15,2,7,183,27,2020,66
2020-07-01 16:30:00,126691341.5,16,30,2,7,183,27,2020,67
2020-07-01 16:45:00,130498739.3,16,45,2,7,183,27,2020,68
2020-07-01 17:00:00,127878752.7,17,0,2,7,183,27,2020,69
2020-07-01 17:15:00,153296644.3,17,15,2,7,183,27,2020,70
2020-07-01 17:30:00,134998583.1,17,30,2,7,183,27,2020,71
2020-07-01 17:45:00,151015438.8,17,45,2,7,183,27,2020,72
2020-07-01 18:00:00,144346421.3,18,0,2,7,183,27,2020,73
2020-07-01 18:15:00,116464432.8,18,15,2,7,183,27,2020,74
2020-07-01 18:30:00,156116876.7,18,30,2,7,183,27,2020,75
2020-07-01 18:45:00,132676054.8,18,45,2,7,183,27,2020,76
2020-07-01 19:00:00,131427644.1,19,0,2,7,183,27,2020,77
2020-07-01 19:15:00,129518921.8,19,15,2,7,183,27,2020,78
2020-07-01 19:30:00,138911285.8,19,30,2,7,183,27,2020,79
2020-07-01 19:45:00,129980923.2,19,45,2,7,183,27,2020,80
2020-07-01 20:00:00,134524083.1,20,0,2,7,183,27,2020,81
2020-07-01 20:15:00,125979043.0,20,15,2,7,183,27,2020,82
2020-07-01 20:30:00,143810240.3,20,30,2,7,183,27,2020,83
2020-07-01 20:45:00,139705804.5,20,45,2,7,183,27,2020,84
2020-07-01 21:00:00,124623876.5,21,0,2,7,183,27,2020,85
2020-07-01 21:15:00,156821882.3,21,15,2,7,183,27,2020,86
2020-07-01 21:30:00,117991197.4,21,30,2,7,183,27,2020,87
2020-07-01 21:45:00,129813100.5,21,45,2,7,183,27,2020,88
2020-07-01 22:00:00,134244043.4,22,0,2,7,183,27,2020,89
2020-07-01 22:15:00,121163843.3,22,15,2,7,183,27,2020,90
2020-07-01 22:30:00,119897518.6,22,30,2,7,183,27,2020,91
2020-07-01 22:45:00,129146909.0,22,45,2,7,183,27,2020,92
2020-07-01 23:00:00,123213864.8,23,0,2,7,183,27,2020,93
2020-07-01 23:15:00,115036626.7,23,15,2,7,183,27,2020,94
2020-07-01 23:30:00,123850011.9,23,30,2,7,183,27,2020,95
2020-07-01 23:45:00,114288519.3,23,45,2,7,183,27,2020,96
2020-07-02 00:00:00,121175154.4,0,0,3,7,184,27,2020,1
2020-07-02 00:15:00,103072638.8,0,15,3,7,184,27,2020,2
2020-07-02 00:30:00,103787891.2,0,30,3,7,184,27,2020,3
2020-07-02 00:45:00,115340920.9,0,45,3,7,184,27,2020,4
2020-07-02 01:00:00,128954279.1,1,0,3,7,184,27,2020,5
2020-07-02 01:15:00,125103162.6,1,15,3,7,184,27,2020,6
2020-07-02 01:30:00,120766264.7,1,30,3,7,184,27,2020,7
2020-07-02 01:45:00,105083294.9,1,45,3,7,184,27,2020,8
2020-07-02 02:00:00,94389949.9,2,0,3,7,184,27,2020,9
2020-07-02 02:15:00,113571201.9,2,15,3,7,184,27,2020,10
2020-07-02 02:30:00,116120628.0,2,30,3,7,184,27,2020,11
2020-07-02 02:45:00,96856765.4,2,45,3,7,184,27,2020,12
2020-07-02 03:00:00,113564468.5,3,0,3,7,184,27,2020,13
2020-07-02 03:15:00,110209760.4,3,15,3,7,184,27,2020,14
2020-07-02 03:30:00,115111527.5,3,30,3,7,184,27,2020,15
2020-07-02 03:45:00,96758473.6,3,45,3,7,184,27,2020,16
2020-07-02 04:00:00,101941892.7,4,0,3,7,184,27,2020,17
2020-07-02 04:15:00,107267938.6,4,15,3,7,184,27,2020,18
2020-07-02 04:30:00,101620953.3,4,30,3,7,184,27,2020,19
2020-07-02 04:45:00,113819260.0,4,45,3,7,184,27,2020,20
2020-07-02 05:00:00,111822260.6,5,0,3,7,184,27,2020,21
2020-07-02 05:15:00,123146897.2,5,15,3,7,184,27,2020,22
2020-07-02 05:30:00,121259185.9,5,30,3,7,184,27,2020,23
2020-07-02 05:45:00,124808727.5,5,45,3,7,184,27,2020,24
2020-07-02 06:00:00,117058634.2,6,0,3,7,184,27,2020,25
2020-07-02 06:15:00,114835775.0,6,15,3,7,184,27,2020,26
2020-07-02 06:30:00,124023244.1,6,30,3,7,184,27,2020,27
2020-07-02 06:45:00,116602654.2,6,45,3,7,184,27,2020,28
2020-07-02 07:00:00,116547348.9,7,0,3,7,184,27,2020,29
2020-07-02 07:15:00,134227312.4,7,15,3,7,184,27,2020,30
2020-07-02 07:30:00,121879754.0,7,30,3,7,184,27,2020,31
2020-07-02 07:45:00,143725062.0,7,45,3,7,184,27,2020,32
2020-07-02 08:00:00,124344275.4,8,0,3,7,184,27,2020,33
2020-07-02 08:15:00,126871454.6,8,15,3,7,184,27,2020,34
2020-07-02 08:30:00,123708625.8,8,30,3,7,184,27,2020,35
2020-07-02 08:45:00,127873646.0,8,45,3,7,184,27,2020,36
2020-07-02 09:00:00,126346681.9,9,0,3,7,184,27,2020,37
2020-07-02 09:15:00,114297328.7,9,15,3,7,184,27,2020,38
2020-07-02 09:30:00,118787384.0,9,30,3,7,184,27,2020,39
2020-07-02 09:45:00,109190652.0,9,45,3,7,184,27,2020,40
2020-07-02 10:00:00,126912489.2,10,0,3,7,184,27,2020,41
2020-07-02 10:15:00,142330403.4,10,15,3,7,184,27,2020,42
2020-07-02 10:30:00,108627848.9,10,30,3,7,184,27,2020,43
2020-07-02 10:45:00,128332991.9,10,45,3,7,184,27,2020,44
2020-07-02 11:00:00,108858353.7,11,0,3,7,184,27,2020,45
2020-07-02 11:15:00,111712010.7,11,15,3,7,184,27,2020,46
2020-07-02 11:30:00,100578240.5,11,30,3,7,184,27,2020,47
2020-07-02 11:45:00,111399012.9,11,45,3,7,184,27,2020,48
2020-07-02 12:00:00,117258088.0,12,0,3,7,184,27,2020,49
2020-07-02 12:15:00,106669999.2,12,15,3,7,184,27,2020,50
2020-07-02 12:30:00,117339614.6,12,30,3,7,184,27,2020,51
2020-07-02 12:45:00,133354654.1,12,45,3,7,184,27,2020,52
2020-07-02 13:00:00,119087880.6,13,0,3,7,184,27,2020,53
2020-07-02 13:15:00,126398999.8,13,15,3,7,184,27,2020,54
2020-07-02 13:30:00,121540818.5,13,30,3,7,184,27,2020,55
2020-07-02 13:45:00,120341690.9,13,45,3,7,184,27,2020,56
2020-07-02 14:00:00,127482570.6,14,0,3,7,184,27,2020,57
2020-07-02 14:15:00,112389605.4,14,15,3,7,184,27,2020,58
